,Symbol,SymbolDate,UpdateDate,DelayDate,SymbolVal,Tag,ValStr
0,全国棉花累计检验量|DZ,2014-12-15,2021-10-26,,286.6,,
723,全国棉花累计检验量|DZ,2021-01-20,2021-10-26,,530.2347,,
724,全国棉花累计检验量|DZ,2021-01-21,2021-10-26,,532.743,,
725,全国棉花累计检验量|DZ,2021-01-22,2021-10-26,,534.5445,,
726,全国棉花累计检验量|DZ,2021-01-25,2021-10-26,,539.7819,,
727,全国棉花累计检验量|DZ,2021-01-26,2021-10-26,,542.0703,,
728,全国棉花累计检验量|DZ,2021-01-27,2021-10-26,,544.2675,,
729,全国棉花累计检验量|DZ,2021-01-28,2021-10-26,,546.1389,,
730,全国棉花累计检验量|DZ,2021-01-29,2021-10-26,,547.7988,,
731,全国棉花累计检验量|DZ,2021-02-01,2021-10-26,,552.0511,,
732,全国棉花累计检验量|DZ,2021-02-02,2021-10-26,,553.5668,,
733,全国棉花累计检验量|DZ,2021-02-03,2021-10-26,,555.6935,,
734,全国棉花累计检验量|DZ,2021-02-04,2021-10-26,,557.5372,,
735,全国棉花累计检验量|DZ,2021-02-05,2021-10-26,,558.1425,,
736,全国棉花累计检验量|DZ,2021-02-06,2021-10-26,,558.1597,,
737,全国棉花累计检验量|DZ,2021-02-08,2021-10-26,,558.1681,,
738,全国棉花累计检验量|DZ,2021-02-18,2021-10-26,,558.1681,,
739,全国棉花累计检验量|DZ,2021-02-22,2021-10-26,,558.1681,,
740,全国棉花累计检验量|DZ,2021-02-23,2021-10-26,,558.1681,,
741,全国棉花累计检验量|DZ,2021-02-24,2021-10-26,,558.1681,,
742,全国棉花累计检验量|DZ,2021-02-25,2021-10-26,,558.1681,,
743,全国棉花累计检验量|DZ,2021-02-26,2021-10-26,,558.2095,,
744,全国棉花累计检验量|DZ,2021-03-01,2021-10-26,,558.607,,
745,全国棉花累计检验量|DZ,2021-03-02,2021-10-26,,558.658,,
746,全国棉花累计检验量|DZ,2021-03-03,2021-10-26,,559.0913,,
747,全国棉花累计检验量|DZ,2021-03-05,2021-10-26,,564.9772,,
748,全国棉花累计检验量|DZ,2021-03-08,2021-10-26,,566.4256,,
749,全国棉花累计检验量|DZ,2021-03-09,2021-10-26,,567.97,,
750,全国棉花累计检验量|DZ,2021-03-10,2021-10-26,,569.7277,,
751,全国棉花累计检验量|DZ,2021-03-11,2021-10-26,,571.213,,
752,全国棉花累计检验量|DZ,2021-03-12,2021-10-26,,574.151,,
753,全国棉花累计检验量|DZ,2021-03-15,2021-10-26,,574.8937,,
754,全国棉花累计检验量|DZ,2021-03-16,2021-10-26,,575.943,,
755,全国棉花累计检验量|DZ,2021-03-17,2021-10-26,,576.7151,,
756,全国棉花累计检验量|DZ,2021-03-18,2021-10-26,,577.4261,,
757,全国棉花累计检验量|DZ,2021-03-19,2021-10-26,,579.2249,,
758,全国棉花累计检验量|DZ,2021-03-22,2021-10-26,,579.5164,,
759,全国棉花累计检验量|DZ,2021-03-23,2021-10-26,,580.4973,,
760,全国棉花累计检验量|DZ,2021-03-24,2021-10-26,,581.3438,,
761,全国棉花累计检验量|DZ,2021-03-25,2021-10-26,,582.1086,,
762,全国棉花累计检验量|DZ,2021-03-26,2021-10-26,,583.5673,,
763,全国棉花累计检验量|DZ,2021-03-29,2021-10-26,,584.065,,
764,全国棉花累计检验量|DZ,2021-03-30,2021-10-26,,585.0506,,
765,全国棉花累计检验量|DZ,2021-03-31,2021-10-26,,585.9189,,
766,全国棉花累计检验量|DZ,2021-04-01,2021-10-26,,586.3678,,
767,全国棉花累计检验量|DZ,2021-04-02,2021-10-26,,586.9669,,
768,全国棉花累计检验量|DZ,2021-04-06,2021-10-26,,587.5253,,
769,全国棉花累计检验量|DZ,2021-04-07,2021-10-26,,587.9976,,
770,全国棉花累计检验量|DZ,2021-04-08,2021-10-26,,588.3796,,
771,全国棉花累计检验量|DZ,2021-04-09,2021-10-26,,588.8334,,
772,全国棉花累计检验量|DZ,2021-04-12,2021-10-26,,588.9539,,
773,全国棉花累计检验量|DZ,2021-04-13,2021-10-26,,589.1536,,
774,全国棉花累计检验量|DZ,2021-04-14,2021-10-26,,589.5302,,
775,全国棉花累计检验量|DZ,2021-04-15,2021-10-26,,589.5302,,
776,全国棉花累计检验量|DZ,2021-04-16,2021-10-26,,589.7517,,
777,全国棉花累计检验量|DZ,2021-04-19,2021-10-26,,589.8379,,
778,全国棉花累计检验量|DZ,2021-04-20,2021-10-26,,590.0,,
779,全国棉花累计检验量|DZ,2021-04-21,2021-10-26,,590.1586,,
780,全国棉花累计检验量|DZ,2021-04-22,2021-10-26,,590.4908,,
781,全国棉花累计检验量|DZ,2021-04-23,2021-10-26,,590.6971,,
782,全国棉花累计检验量|DZ,2021-04-25,2021-10-26,,590.7707,,
783,全国棉花累计检验量|DZ,2021-04-26,2021-10-26,,590.8771,,
784,全国棉花累计检验量|DZ,2021-04-27,2021-10-26,,590.972,,
785,全国棉花累计检验量|DZ,2021-04-28,2021-10-26,,591.0019,,
786,全国棉花累计检验量|DZ,2021-04-29,2021-10-26,,591.016,,
787,全国棉花累计检验量|DZ,2021-04-30,2021-10-26,,591.3993,,
788,全国棉花累计检验量|DZ,2021-05-06,2021-10-26,,591.4547,,
789,全国棉花累计检验量|DZ,2021-05-08,2021-10-26,,591.5729,,
790,全国棉花累计检验量|DZ,2021-05-10,2021-10-26,,591.6078,,
791,全国棉花累计检验量|DZ,2021-05-11,2021-10-26,,591.6078,,
792,全国棉花累计检验量|DZ,2021-05-12,2021-10-26,,591.6619,,
793,全国棉花累计检验量|DZ,2021-05-13,2021-10-26,,591.7002,,
794,全国棉花累计检验量|DZ,2021-05-14,2021-10-26,,591.7394,,
795,全国棉花累计检验量|DZ,2021-05-17,2021-10-26,,591.7437,,
796,全国棉花累计检验量|DZ,2021-05-18,2021-10-26,,591.7437,,
797,全国棉花累计检验量|DZ,2021-05-19,2021-10-26,,591.8049,,
798,全国棉花累计检验量|DZ,2021-05-20,2021-10-26,,591.8559,,
799,全国棉花累计检验量|DZ,2021-05-21,2021-10-26,,591.8559,,
800,全国棉花累计检验量|DZ,2021-05-24,2021-10-26,,591.9277,,
801,全国棉花累计检验量|DZ,2021-05-25,2021-10-26,,591.9656,,
802,全国棉花累计检验量|DZ,2021-05-26,2021-10-26,,592.0142,,
803,全国棉花累计检验量|DZ,2021-05-27,2021-10-26,,592.0344,,
804,全国棉花累计检验量|DZ,2021-05-31,2021-10-26,,592.0492,,
805,全国棉花累计检验量|DZ,2021-06-01,2021-10-26,,592.0492,,
806,全国棉花累计检验量|DZ,2021-09-28,2021-10-26,,0.09,,
807,全国棉花累计检验量|DZ,2021-09-29,2021-10-26,,0.57,,
808,全国棉花累计检验量|DZ,2021-09-30,2021-10-26,,0.98,,
809,全国棉花累计检验量|DZ,2021-10-01,2021-10-26,,1.22,,
810,全国棉花累计检验量|DZ,2021-10-02,2021-10-26,,1.36,,
811,全国棉花累计检验量|DZ,2021-10-03,2021-10-26,,1.85,,
812,全国棉花累计检验量|DZ,2021-10-04,2021-10-26,,2.65,,
813,全国棉花累计检验量|DZ,2021-10-05,2021-10-26,,2.65,,
814,全国棉花累计检验量|DZ,2021-10-06,2021-10-26,,2.95,,
815,全国棉花累计检验量|DZ,2021-10-07,2021-10-26,,4.7,,
816,全国棉花累计检验量|DZ,2021-10-08,2021-10-26,,6.59,,
817,全国棉花累计检验量|DZ,2021-10-09,2021-10-26,,8.3,,
818,全国棉花累计检验量|DZ,2021-10-10,2021-10-26,,9.88,,
819,全国棉花累计检验量|DZ,2021-10-11,2021-10-26,,9.88,,
820,全国棉花累计检验量|DZ,2021-10-12,2021-10-26,,12.19,,
821,全国棉花累计检验量|DZ,2021-10-13,2021-10-26,,18.82,,
822,全国棉花累计检验量|DZ,2021-10-14,2021-10-26,,22.1055,,
823,全国棉花累计检验量|DZ,2021-10-15,2021-10-26,,26.8409,,
824,全国棉花累计检验量|DZ,2021-10-18,2021-10-26,,39.0293,,
825,全国棉花累计检验量|DZ,2021-10-19,2021-10-26,,43.9024,,
826,全国棉花累计检验量|DZ,2021-10-20,2021-10-26,,48.8941,,
827,全国棉花累计检验量|DZ,2021-10-21,2021-11-19,,53.7298,,
828,全国棉花累计检验量|DZ,2021-10-22,2021-11-19,,58.2937,,
829,全国棉花累计检验量|DZ,2021-10-23,2021-11-19,,63.488,,
830,全国棉花累计检验量|DZ,2021-10-24,2021-11-19,,69.3541,,
831,全国棉花累计检验量|DZ,2021-10-25,2021-11-19,,75.4811,,
832,全国棉花累计检验量|DZ,2021-10-26,2021-11-19,,81.509,,
833,全国棉花累计检验量|DZ,2021-10-27,2021-11-19,,87.3679,,
834,全国棉花累计检验量|DZ,2021-10-28,2021-11-19,,93.4243,,
835,全国棉花累计检验量|DZ,2021-10-29,2021-11-19,,98.8179,,
836,全国棉花累计检验量|DZ,2021-11-01,2021-11-19,,118.2719,,
837,全国棉花累计检验量|DZ,2021-11-02,2021-11-19,,125.4271,,
838,全国棉花累计检验量|DZ,2021-11-03,2021-11-19,,131.5994,,
839,全国棉花累计检验量|DZ,2021-11-04,2021-11-19,,137.7552,,
840,全国棉花累计检验量|DZ,2021-11-05,2021-11-19,,144.2966,,
841,全国棉花累计检验量|DZ,2021-11-08,2021-11-19,,165.4234,,
842,全国棉花累计检验量|DZ,2021-11-09,2021-11-19,,170.3877,,
843,全国棉花累计检验量|DZ,2021-11-10,2021-11-19,,177.0406,,
844,全国棉花累计检验量|DZ,2021-11-11,2021-11-19,,183.1289,,
845,全国棉花累计检验量|DZ,2021-11-12,2021-11-19,,189.4535,,
846,全国棉花累计检验量|DZ,2021-11-15,2021-11-19,,207.6892,,
847,全国棉花累计检验量|DZ,2021-11-16,2021-11-19,,218.5799,,
848,全国棉花累计检验量|DZ,2021-11-17,2021-11-19,,225.7441,,
849,全国棉花累计检验量|DZ,2021-11-18,2021-11-19,,232.4452,,
850,全国棉花累计检验量|DZ,2021-11-19,2021-11-22,,241.7544,,
851,全国棉花累计检验量|DZ,2021-11-22,2021-11-23,,259.3347,,
852,全国棉花累计检验量|DZ,2021-11-23,2021-11-24,,267.036,,
853,全国棉花累计检验量|DZ,2021-11-24,2021-11-25,,275.1661,,
854,全国棉花累计检验量|DZ,2021-11-25,2021-11-26,,281.3931,,
855,全国棉花累计检验量|DZ,2021-11-26,2021-11-29,,290.4743,,
856,全国棉花累计检验量|DZ,2021-11-29,2021-11-30,,308.285,,
857,全国棉花累计检验量|DZ,2021-11-30,2021-12-01,,314.6032,,
858,全国棉花累计检验量|DZ,2021-12-01,2021-12-02,,319.7722,,
859,全国棉花累计检验量|DZ,2021-12-02,2021-12-06,,327.1032,,
860,全国棉花累计检验量|DZ,2021-12-03,2021-12-06,,332.1967,,
861,全国棉花累计检验量|DZ,2021-12-06,2021-12-07,,346.124,,
862,全国棉花累计检验量|DZ,2021-12-07,2021-12-08,,350.5626,,
863,全国棉花累计检验量|DZ,2021-12-08,2021-12-09,,355.7665,,
864,全国棉花累计检验量|DZ,2021-12-09,2021-12-10,,360.0323,,
865,全国棉花累计检验量|DZ,2021-12-10,2021-12-13,,366.7375,,
866,全国棉花累计检验量|DZ,2021-12-13,2021-12-14,,378.7265,,
867,全国棉花累计检验量|DZ,2021-12-14,2021-12-15,,384.0385,,
868,全国棉花累计检验量|DZ,2021-12-15,2021-12-16,,386.8407,,
869,全国棉花累计检验量|DZ,2021-12-16,2021-12-17,,390.1091,,
870,全国棉花累计检验量|DZ,2021-12-17,2021-12-20,,399.3911,,
871,全国棉花累计检验量|DZ,2021-12-20,2021-12-21,,412.3114,,
872,全国棉花累计检验量|DZ,2021-12-21,2021-12-23,,415.3638,,
873,全国棉花累计检验量|DZ,2021-12-22,2021-12-23,,422.6532,,
874,全国棉花累计检验量|DZ,2021-12-23,2021-12-24,,428.0842,,
875,全国棉花累计检验量|DZ,2021-12-24,2021-12-27,,434.6186,,
876,全国棉花累计检验量|DZ,2021-12-27,2021-12-29,,447.8417,,
877,全国棉花累计检验量|DZ,2021-12-28,2021-12-30,,452.0956,,
878,全国棉花累计检验量|DZ,2021-12-29,2021-12-31,,455.8438,,
879,全国棉花累计检验量|DZ,2021-12-30,2021-12-31,,458.8202,,
880,全国棉花累计检验量|DZ,2021-12-31,2022-01-04,,463.4833,,
881,全国棉花累计检验量|DZ,2022-01-04,2022-01-06,,475.9496,,
882,全国棉花累计检验量|DZ,2022-01-05,2022-01-07,,479.2432,,
883,全国棉花累计检验量|DZ,2022-01-06,2022-01-10,,482.3244,,
884,全国棉花累计检验量|DZ,2022-01-07,2022-01-10,,485.1228,,
885,全国棉花累计检验量|DZ,2022-01-10,2022-01-13,,493.1373,,
886,全国棉花累计检验量|DZ,2022-01-11,2022-01-13,,495.9128,,
887,全国棉花累计检验量|DZ,2022-01-12,2022-01-14,,498.6175,,
888,全国棉花累计检验量|DZ,2022-01-13,2022-01-17,,501.0653,,
889,全国棉花累计检验量|DZ,2022-01-14,2022-01-17,,503.1395,,
890,全国棉花累计检验量|DZ,2022-01-17,2022-01-21,,508.7125,,
891,全国棉花累计检验量|DZ,2022-01-18,2022-01-21,,510.6886,,
892,全国棉花累计检验量|DZ,2022-01-19,2022-01-21,,512.5003,,
893,全国棉花累计检验量|DZ,2022-01-20,2022-01-21,,513.4088,,
894,全国棉花累计检验量|DZ,2022-01-21,2022-01-26,,516.0428,,
895,全国棉花累计检验量|DZ,2022-01-24,2022-01-27,,519.4952,,
896,全国棉花累计检验量|DZ,2022-01-25,2022-01-27,,519.9665,,
897,全国棉花累计检验量|DZ,2022-01-26,2022-01-27,,520.0724,,
898,全国棉花累计检验量|DZ,2022-01-27,2022-02-07,,520.2021,,
899,全国棉花累计检验量|DZ,2022-02-07,2022-02-11,,520.3052,,
900,全国棉花累计检验量|DZ,2022-02-08,2022-02-11,,520.3052,,
901,全国棉花累计检验量|DZ,2022-02-09,2022-02-11,,520.3052,,
902,全国棉花累计检验量|DZ,2022-02-10,2022-02-11,,520.3356,,
903,全国棉花累计检验量|DZ,2022-02-11,2022-03-09,,520.3714,,
904,全国棉花累计检验量|DZ,2022-02-14,2022-03-09,,520.4724,,
905,全国棉花累计检验量|DZ,2022-02-15,2022-03-09,,520.506,,
906,全国棉花累计检验量|DZ,2022-02-16,2022-03-09,,520.5751,,
907,全国棉花累计检验量|DZ,2022-02-17,2022-03-09,,520.6065,,
908,全国棉花累计检验量|DZ,2022-02-18,2022-03-09,,520.6644,,
909,全国棉花累计检验量|DZ,2022-02-21,2022-03-09,,520.9158,,
910,全国棉花累计检验量|DZ,2022-02-22,2022-03-09,,521.3237,,
911,全国棉花累计检验量|DZ,2022-02-23,2022-03-09,,522.1068,,
912,全国棉花累计检验量|DZ,2022-02-24,2022-03-09,,522.9971,,
913,全国棉花累计检验量|DZ,2022-02-25,2022-03-09,,524.4013,,
914,全国棉花累计检验量|DZ,2022-02-28,2022-03-09,,527.5712,,
915,全国棉花累计检验量|DZ,2022-03-01,2022-03-09,,529.084,,
916,全国棉花累计检验量|DZ,2022-03-02,2022-03-09,,530.2969,,
917,全国棉花累计检验量|DZ,2022-03-03,2022-03-09,,531.3329,,
918,全国棉花累计检验量|DZ,2022-03-04,2022-03-09,,532.6295,,
919,全国棉花累计检验量|DZ,2022-03-07,2022-03-09,,534.8616,,
920,全国棉花累计检验量|DZ,2022-03-08,2022-03-09,,535.6261,,
921,全国棉花累计检验量|DZ,2022-03-09,2022-03-10,,536.1705,,
922,全国棉花累计检验量|DZ,2022-03-10,2022-03-11,,537.0963,,
923,全国棉花累计检验量|DZ,2022-03-11,2022-03-14,,537.6977,,
924,全国棉花累计检验量|DZ,2022-03-14,2022-03-15,,538.4686,,
925,全国棉花累计检验量|DZ,2022-03-15,2022-03-16,,539.0255,,
926,全国棉花累计检验量|DZ,2022-03-16,2022-03-17,,539.2989,,
927,全国棉花累计检验量|DZ,2022-03-17,2022-03-18,,539.4122,,
928,全国棉花累计检验量|DZ,2022-03-18,2022-03-21,,539.6897,,
929,全国棉花累计检验量|DZ,2022-03-21,2022-03-22,,540.0878,,
930,全国棉花累计检验量|DZ,2022-03-22,2022-03-23,,540.334,,
931,全国棉花累计检验量|DZ,2022-03-23,2022-03-24,,540.392,,
932,全国棉花累计检验量|DZ,2022-03-24,2022-03-25,,540.4115,,
933,全国棉花累计检验量|DZ,2022-03-25,2022-03-28,,540.5233,,
934,全国棉花累计检验量|DZ,2022-03-28,2022-03-29,,540.5548,,
935,全国棉花累计检验量|DZ,2022-03-29,2022-03-30,,540.6066,,
936,全国棉花累计检验量|DZ,2022-03-30,2022-04-01,,540.7304,,
937,全国棉花累计检验量|DZ,2022-03-31,2022-04-01,,540.92,,
938,全国棉花累计检验量|DZ,2022-04-01,2022-04-02,,541.0275,,
939,全国棉花累计检验量|DZ,2022-04-05,2022-04-06,,541.2114,,
940,全国棉花累计检验量|DZ,2022-04-06,2022-04-07,,541.2186,,
941,全国棉花累计检验量|DZ,2022-04-07,2022-04-08,,541.3967,,
942,全国棉花累计检验量|DZ,2022-04-08,2022-04-11,,541.5397,,
943,全国棉花累计检验量|DZ,2022-04-11,2022-04-12,,541.6207,,
944,全国棉花累计检验量|DZ,2022-04-12,2022-04-18,,541.6755,,
945,全国棉花累计检验量|DZ,2022-04-13,2022-04-18,,541.7769,,
946,全国棉花累计检验量|DZ,2022-04-14,2022-04-18,,541.8102,,
947,全国棉花累计检验量|DZ,2022-04-15,2022-04-18,,541.8623,,
948,全国棉花累计检验量|DZ,2022-04-18,2022-04-19,,541.8914,,
949,全国棉花累计检验量|DZ,2022-04-19,2022-04-20,,541.9347,,
950,全国棉花累计检验量|DZ,2022-04-20,2022-04-21,,542.0084,,
951,全国棉花累计检验量|DZ,2022-04-21,2022-04-22,,542.0807,,
952,全国棉花累计检验量|DZ,2022-04-22,2022-04-24,,542.1017,,
953,全国棉花累计检验量|DZ,2022-04-25,2022-04-26,,542.205,,
954,全国棉花累计检验量|DZ,2022-04-26,2022-04-27,,542.272,,
955,全国棉花累计检验量|DZ,2022-04-27,2022-04-28,,542.3697,,
956,全国棉花累计检验量|DZ,2022-04-28,2022-04-29,,542.4026,,
957,全国棉花累计检验量|DZ,2022-05-05,2022-05-06,,542.5598,,
958,全国棉花累计检验量|DZ,2022-05-06,2022-05-07,,542.5759,,
959,全国棉花累计检验量|DZ,2022-05-09,2022-05-10,,542.6235,,
960,全国棉花累计检验量|DZ,2022-05-10,2022-05-11,,542.6578,,
961,全国棉花累计检验量|DZ,2022-05-11,2022-05-13,,542.7787,,
962,全国棉花累计检验量|DZ,2022-05-12,2022-05-13,,542.8928,,
963,全国棉花累计检验量|DZ,2022-05-13,2022-05-16,,542.8928,,
964,全国棉花累计检验量|DZ,2022-05-16,2022-05-17,,542.894,,
965,全国棉花累计检验量|DZ,2022-05-17,2022-05-18,,542.894,,
966,全国棉花累计检验量|DZ,2022-05-18,2022-05-20,,542.9107,,
967,全国棉花累计检验量|DZ,2022-05-19,2022-05-20,,542.9278,,
968,全国棉花累计检验量|DZ,2022-05-20,2022-05-23,,542.9278,,
969,全国棉花累计检验量|DZ,2022-05-25,2022-05-26,,543.0008,,
970,全国棉花累计检验量|DZ,2022-05-26,2022-05-27,,543.0128,,
971,全国棉花累计检验量|DZ,2022-05-27,2022-05-30,,543.0128,,
972,全国棉花累计检验量|DZ,2022-05-30,2022-06-01,,543.0128,,
973,全国棉花累计检验量|DZ,2022-05-31,2022-06-01,,543.0252,,
974,全国棉花累计检验量|DZ,2022-06-02,2022-06-06,,543.0415,,
975,全国棉花累计检验量|DZ,2022-06-06,2022-06-08,,543.0415,,
976,全国棉花累计检验量|DZ,2022-06-08,2022-06-14,,543.0415,,
977,全国棉花累计检验量|DZ,2022-06-09,2022-06-14,,543.067,,
978,全国棉花累计检验量|DZ,2022-06-10,2022-06-14,,543.0852,,
979,全国棉花累计检验量|DZ,2022-06-13,2022-09-20,,145.66,,
980,全国棉花累计检验量|DZ,2022-06-14,2022-09-20,,143.48,,
981,全国棉花累计检验量|DZ,2022-06-15,2022-09-20,,143.18,,
982,全国棉花累计检验量|DZ,2022-06-16,2022-09-20,,143.53,,
983,全国棉花累计检验量|DZ,2022-06-17,2022-09-20,,143.45,,
984,全国棉花累计检验量|DZ,2022-06-21,2022-09-20,,143.51,,
985,全国棉花累计检验量|DZ,2022-06-22,2022-09-20,,108.07,,
986,全国棉花累计检验量|DZ,2022-06-23,2022-09-20,,102.1,,
987,全国棉花累计检验量|DZ,2022-06-24,2022-09-20,,98.05,,
988,全国棉花累计检验量|DZ,2022-06-27,2022-09-20,,94.05,,
989,全国棉花累计检验量|DZ,2022-06-28,2022-09-20,,93.48,,
990,全国棉花累计检验量|DZ,2022-06-29,2022-09-20,,97.48,,
991,全国棉花累计检验量|DZ,2022-06-30,2022-09-20,,98.84,,
992,全国棉花累计检验量|DZ,2022-07-01,2022-09-20,,97.48,,
993,全国棉花累计检验量|DZ,2022-07-05,2022-09-20,,93.48,,
994,全国棉花累计检验量|DZ,2022-07-06,2022-09-20,,88.61,,
995,全国棉花累计检验量|DZ,2022-07-07,2022-09-20,,91.88,,
996,全国棉花累计检验量|DZ,2022-07-08,2022-09-20,,95.63,,
997,全国棉花累计检验量|DZ,2022-07-11,2022-09-20,,94.84,,
998,全国棉花累计检验量|DZ,2022-07-12,2022-09-20,,90.84,,
999,全国棉花累计检验量|DZ,2022-07-13,2022-09-20,,87.71,,
1000,全国棉花累计检验量|DZ,2022-07-14,2022-09-20,,83.71,,
1001,全国棉花累计检验量|DZ,2022-07-15,2022-09-20,,88.71,,
1002,全国棉花累计检验量|DZ,2022-07-18,2022-09-20,,93.0,,
1003,全国棉花累计检验量|DZ,2022-07-19,2022-09-20,,92.38,,
1004,全国棉花累计检验量|DZ,2022-07-20,2022-09-20,,92.81,,
1005,全国棉花累计检验量|DZ,2022-07-21,2022-09-20,,91.6,,
1006,全国棉花累计检验量|DZ,2022-07-22,2022-09-20,,90.89,,
1007,全国棉花累计检验量|DZ,2022-07-25,2022-09-20,,91.06,,
1008,全国棉花累计检验量|DZ,2022-07-26,2022-09-20,,94.48,,
1009,全国棉花累计检验量|DZ,2022-07-27,2022-09-20,,95.07,,
1010,全国棉花累计检验量|DZ,2022-07-28,2022-09-20,,96.21,,
1011,全国棉花累计检验量|DZ,2022-07-29,2022-09-20,,96.74,,
1012,全国棉花累计检验量|DZ,2022-08-01,2022-09-20,,94.06,,
1013,全国棉花累计检验量|DZ,2022-08-02,2022-09-20,,94.81,,
1014,全国棉花累计检验量|DZ,2022-08-03,2022-09-20,,94.43,,
1015,全国棉花累计检验量|DZ,2022-08-04,2022-09-20,,94.62,,
1016,全国棉花累计检验量|DZ,2022-08-05,2022-09-20,,96.13,,
1017,全国棉花累计检验量|DZ,2022-08-08,2022-09-20,,95.59,,
1018,全国棉花累计检验量|DZ,2022-08-09,2022-09-20,,99.07,,
1019,全国棉花累计检验量|DZ,2022-08-10,2022-09-20,,100.94,,
1020,全国棉花累计检验量|DZ,2022-08-11,2022-09-20,,104.59,,
1021,全国棉花累计检验量|DZ,2022-08-12,2022-09-20,,108.59,,
1022,全国棉花累计检验量|DZ,2022-08-15,2022-09-20,,113.59,,
1023,全国棉花累计检验量|DZ,2022-08-16,2022-09-20,,116.85,,
1024,全国棉花累计检验量|DZ,2022-08-17,2022-09-20,,113.54,,
1025,全国棉花累计检验量|DZ,2022-08-18,2022-09-20,,112.7,,
1026,全国棉花累计检验量|DZ,2022-08-19,2022-09-20,,116.01,,
1027,全国棉花累计检验量|DZ,2022-08-22,2022-09-20,,114.14,,
1028,全国棉花累计检验量|DZ,2022-08-23,2022-09-20,,112.23,,
1029,全国棉花累计检验量|DZ,2022-08-24,2022-09-20,,114.07,,
1030,全国棉花累计检验量|DZ,2022-08-25,2022-09-20,,114.11,,
1031,全国棉花累计检验量|DZ,2022-08-26,2022-09-20,,117.68,,
1032,全国棉花累计检验量|DZ,2022-08-29,2022-09-20,,117.16,,
1033,全国棉花累计检验量|DZ,2022-08-30,2022-09-20,,112.32,,
1034,全国棉花累计检验量|DZ,2022-08-31,2022-09-20,,113.21,,
1035,全国棉花累计检验量|DZ,2022-09-01,2022-09-20,,108.21,,
1036,全国棉花累计检验量|DZ,2022-09-02,2022-09-20,,103.21,,
1037,全国棉花累计检验量|DZ,2022-09-06,2022-09-20,,103.55,,
1038,全国棉花累计检验量|DZ,2022-09-07,2022-09-20,,101.62,,
1039,全国棉花累计检验量|DZ,2022-09-08,2022-09-20,,103.84,,
1040,全国棉花累计检验量|DZ,2022-09-09,2022-09-20,,104.69,,
1041,全国棉花累计检验量|DZ,2022-09-12,2022-09-20,,105.71,,
1042,全国棉花累计检验量|DZ,2022-09-13,2022-09-20,,102.32,,
1043,全国棉花累计检验量|DZ,2022-09-14,2022-09-20,,102.71,,
1044,全国棉花累计检验量|DZ,2022-09-15,2022-09-20,,103.29,,
1045,全国棉花累计检验量|DZ,2022-09-16,2022-09-20,,99.29,,
1046,全国棉花累计检验量|DZ,2022-09-19,2022-09-20,,96.04,,
1047,全国棉花累计检验量|DZ,2022-09-26,2022-10-10,,0.1319,,
1048,全国棉花累计检验量|DZ,2022-09-27,2022-10-10,,0.1514,,
1049,全国棉花累计检验量|DZ,2022-09-28,2022-10-10,,0.1902,,
1050,全国棉花累计检验量|DZ,2022-09-29,2022-10-10,,0.2136,,
1051,全国棉花累计检验量|DZ,2022-09-30,2022-10-10,,0.4482,,
1052,全国棉花累计检验量|DZ,2022-10-01,2022-10-10,,0.7266,,
1053,全国棉花累计检验量|DZ,2022-10-02,2022-10-10,,1.2526,,
1054,全国棉花累计检验量|DZ,2022-10-03,2022-10-10,,1.5528,,
1055,全国棉花累计检验量|DZ,2022-10-04,2022-10-10,,1.5732,,
1056,全国棉花累计检验量|DZ,2022-10-05,2022-10-10,,1.9369,,
1057,全国棉花累计检验量|DZ,2022-10-06,2022-10-10,,2.0215,,
1058,全国棉花累计检验量|DZ,2022-10-07,2022-10-10,,2.393,,
1059,全国棉花累计检验量|DZ,2022-10-08,2022-10-10,,2.6892,,
1060,全国棉花累计检验量|DZ,2022-10-09,2022-10-10,,3.1244,,
1061,全国棉花累计检验量|DZ,2022-10-10,2022-10-11,,3.3505,,
1062,全国棉花累计检验量|DZ,2022-10-11,2022-10-12,,3.4801,,
1063,全国棉花累计检验量|DZ,2022-10-12,2022-10-13,,3.5919,,
1064,全国棉花累计检验量|DZ,2022-10-13,2022-10-17,,4.0347,,
1065,全国棉花累计检验量|DZ,2022-10-14,2022-10-17,,4.444,,
1066,全国棉花累计检验量|DZ,2022-10-17,2022-10-18,,5.2406,,
1067,全国棉花累计检验量|DZ,2022-10-31,2022-11-14,,20.9843,,
1068,全国棉花累计检验量|DZ,2022-11-01,2022-11-14,,22.495,,
1069,全国棉花累计检验量|DZ,2022-11-02,2022-11-14,,23.9322,,
1070,全国棉花累计检验量|DZ,2022-11-03,2022-11-14,,25.6646,,
1071,全国棉花累计检验量|DZ,2022-11-04,2022-11-14,,27.6227,,
1072,全国棉花累计检验量|DZ,2022-11-07,2022-11-14,,32.8755,,
1073,全国棉花累计检验量|DZ,2022-11-08,2022-11-14,,35.4994,,
1074,全国棉花累计检验量|DZ,2022-11-09,2022-11-14,,37.9111,,
1075,全国棉花累计检验量|DZ,2022-11-10,2022-11-14,,40.0997,,
1076,全国棉花累计检验量|DZ,2022-11-11,2022-11-14,,42.8617,,
1077,全国棉花累计检验量|DZ,2022-11-14,2022-11-15,,50.0274,,
1078,全国棉花累计检验量|DZ,2022-11-15,2022-11-16,,53.8445,,
1079,全国棉花累计检验量|DZ,2022-11-16,2022-11-17,,57.0743,,
