,Date,ProductCode
3483,20140905,F.CN.CZC.CF.CF1501
3484,20140906,F.CN.CZC.CF.CF1501
3485,20140907,F.CN.CZC.CF.CF1501
3486,20140908,F.CN.CZC.CF.CF1501
3487,20140909,F.CN.CZC.CF.CF1501
3488,20140910,F.CN.CZC.CF.CF1501
3489,20140911,F.CN.CZC.CF.CF1501
3490,20140912,F.CN.CZC.CF.CF1501
3491,20140913,F.CN.CZC.CF.CF1501
3492,20140914,F.CN.CZC.CF.CF1501
3493,20140915,F.CN.CZC.CF.CF1501
3494,20140916,F.CN.CZC.CF.CF1501
3495,20140917,F.CN.CZC.CF.CF1501
3496,20140918,F.CN.CZC.CF.CF1501
3497,20140919,F.CN.CZC.CF.CF1501
3498,20140920,F.CN.CZC.CF.CF1501
3499,20140921,F.CN.CZC.CF.CF1501
3500,20140922,F.CN.CZC.CF.CF1501
3501,20140923,F.CN.CZC.CF.CF1501
3502,20140924,F.CN.CZC.CF.CF1501
3503,20140925,F.CN.CZC.CF.CF1501
3504,20140926,F.CN.CZC.CF.CF1501
3505,20140927,F.CN.CZC.CF.CF1501
3506,20140928,F.CN.CZC.CF.CF1501
3507,20140929,F.CN.CZC.CF.CF1501
3508,20140930,F.CN.CZC.CF.CF1501
3509,20141001,F.CN.CZC.CF.CF1501
3510,20141002,F.CN.CZC.CF.CF1501
3511,20141003,F.CN.CZC.CF.CF1501
3512,20141004,F.CN.CZC.CF.CF1501
3513,20141005,F.CN.CZC.CF.CF1501
3514,20141006,F.CN.CZC.CF.CF1501
3515,20141007,F.CN.CZC.CF.CF1501
3516,20141008,F.CN.CZC.CF.CF1501
3517,20141009,F.CN.CZC.CF.CF1501
3518,20141010,F.CN.CZC.CF.CF1501
3519,20141011,F.CN.CZC.CF.CF1501
3520,20141012,F.CN.CZC.CF.CF1501
3521,20141013,F.CN.CZC.CF.CF1501
3522,20141014,F.CN.CZC.CF.CF1501
3523,20141015,F.CN.CZC.CF.CF1501
3524,20141016,F.CN.CZC.CF.CF1501
3525,20141017,F.CN.CZC.CF.CF1501
3526,20141018,F.CN.CZC.CF.CF1501
3527,20141019,F.CN.CZC.CF.CF1501
3528,20141020,F.CN.CZC.CF.CF1501
3529,20141021,F.CN.CZC.CF.CF1501
3530,20141022,F.CN.CZC.CF.CF1501
3531,20141023,F.CN.CZC.CF.CF1501
3532,20141024,F.CN.CZC.CF.CF1501
3533,20141025,F.CN.CZC.CF.CF1501
3534,20141026,F.CN.CZC.CF.CF1501
3535,20141027,F.CN.CZC.CF.CF1501
3536,20141028,F.CN.CZC.CF.CF1501
3537,20141029,F.CN.CZC.CF.CF1501
3538,20141030,F.CN.CZC.CF.CF1501
3539,20141031,F.CN.CZC.CF.CF1501
3540,20141101,F.CN.CZC.CF.CF1501
3541,20141102,F.CN.CZC.CF.CF1501
3542,20141103,F.CN.CZC.CF.CF1501
3543,20141104,F.CN.CZC.CF.CF1501
3544,20141105,F.CN.CZC.CF.CF1501
3545,20141106,F.CN.CZC.CF.CF1501
3546,20141107,F.CN.CZC.CF.CF1501
3547,20141108,F.CN.CZC.CF.CF1501
3548,20141109,F.CN.CZC.CF.CF1501
3549,20141110,F.CN.CZC.CF.CF1501
3550,20141111,F.CN.CZC.CF.CF1501
3551,20141112,F.CN.CZC.CF.CF1505
3552,20141113,F.CN.CZC.CF.CF1505
3553,20141114,F.CN.CZC.CF.CF1505
3554,20141115,F.CN.CZC.CF.CF1505
3555,20141116,F.CN.CZC.CF.CF1505
3556,20141117,F.CN.CZC.CF.CF1505
3557,20141118,F.CN.CZC.CF.CF1505
3558,20141119,F.CN.CZC.CF.CF1505
3559,20141120,F.CN.CZC.CF.CF1505
3560,20141121,F.CN.CZC.CF.CF1505
3561,20141122,F.CN.CZC.CF.CF1505
3562,20141123,F.CN.CZC.CF.CF1505
3563,20141124,F.CN.CZC.CF.CF1505
3564,20141125,F.CN.CZC.CF.CF1505
3565,20141126,F.CN.CZC.CF.CF1505
3566,20141127,F.CN.CZC.CF.CF1505
3567,20141128,F.CN.CZC.CF.CF1505
3568,20141129,F.CN.CZC.CF.CF1505
3569,20141130,F.CN.CZC.CF.CF1505
3570,20141201,F.CN.CZC.CF.CF1505
3571,20141202,F.CN.CZC.CF.CF1505
3572,20141203,F.CN.CZC.CF.CF1505
3573,20141204,F.CN.CZC.CF.CF1505
3574,20141205,F.CN.CZC.CF.CF1505
3575,20141206,F.CN.CZC.CF.CF1505
3576,20141207,F.CN.CZC.CF.CF1505
3577,20141208,F.CN.CZC.CF.CF1505
3578,20141209,F.CN.CZC.CF.CF1505
3579,20141210,F.CN.CZC.CF.CF1505
3580,20141211,F.CN.CZC.CF.CF1505
3581,20141212,F.CN.CZC.CF.CF1505
3582,20141213,F.CN.CZC.CF.CF1505
3583,20141214,F.CN.CZC.CF.CF1505
3584,20141215,F.CN.CZC.CF.CF1505
3585,20141216,F.CN.CZC.CF.CF1505
3586,20141217,F.CN.CZC.CF.CF1505
3587,20141218,F.CN.CZC.CF.CF1505
3588,20141219,F.CN.CZC.CF.CF1505
3589,20141220,F.CN.CZC.CF.CF1505
3590,20141221,F.CN.CZC.CF.CF1505
3591,20141222,F.CN.CZC.CF.CF1505
3592,20141223,F.CN.CZC.CF.CF1505
3593,20141224,F.CN.CZC.CF.CF1505
3594,20141225,F.CN.CZC.CF.CF1505
3595,20141226,F.CN.CZC.CF.CF1505
3596,20141227,F.CN.CZC.CF.CF1505
3597,20141228,F.CN.CZC.CF.CF1505
3598,20141229,F.CN.CZC.CF.CF1505
3599,20141230,F.CN.CZC.CF.CF1505
3600,20141231,F.CN.CZC.CF.CF1505
3601,20150101,F.CN.CZC.CF.CF1505
3602,20150102,F.CN.CZC.CF.CF1505
3603,20150103,F.CN.CZC.CF.CF1505
3604,20150104,F.CN.CZC.CF.CF1505
3605,20150105,F.CN.CZC.CF.CF1505
3606,20150106,F.CN.CZC.CF.CF1505
3607,20150107,F.CN.CZC.CF.CF1505
3608,20150108,F.CN.CZC.CF.CF1505
3609,20150109,F.CN.CZC.CF.CF1505
3610,20150110,F.CN.CZC.CF.CF1505
3611,20150111,F.CN.CZC.CF.CF1505
3612,20150112,F.CN.CZC.CF.CF1505
3613,20150113,F.CN.CZC.CF.CF1505
3614,20150114,F.CN.CZC.CF.CF1505
3615,20150115,F.CN.CZC.CF.CF1505
3616,20150116,F.CN.CZC.CF.CF1505
3617,20150117,F.CN.CZC.CF.CF1505
3618,20150118,F.CN.CZC.CF.CF1505
3619,20150119,F.CN.CZC.CF.CF1505
3620,20150120,F.CN.CZC.CF.CF1505
3621,20150121,F.CN.CZC.CF.CF1505
3622,20150122,F.CN.CZC.CF.CF1505
3623,20150123,F.CN.CZC.CF.CF1505
3624,20150124,F.CN.CZC.CF.CF1505
3625,20150125,F.CN.CZC.CF.CF1505
3626,20150126,F.CN.CZC.CF.CF1505
3627,20150127,F.CN.CZC.CF.CF1505
3628,20150128,F.CN.CZC.CF.CF1505
3629,20150129,F.CN.CZC.CF.CF1505
3630,20150130,F.CN.CZC.CF.CF1505
3631,20150131,F.CN.CZC.CF.CF1505
3632,20150201,F.CN.CZC.CF.CF1505
3633,20150202,F.CN.CZC.CF.CF1505
3634,20150203,F.CN.CZC.CF.CF1505
3635,20150204,F.CN.CZC.CF.CF1505
3636,20150205,F.CN.CZC.CF.CF1505
3637,20150206,F.CN.CZC.CF.CF1505
3638,20150207,F.CN.CZC.CF.CF1505
3639,20150208,F.CN.CZC.CF.CF1505
3640,20150209,F.CN.CZC.CF.CF1505
3641,20150210,F.CN.CZC.CF.CF1505
3642,20150211,F.CN.CZC.CF.CF1505
3643,20150212,F.CN.CZC.CF.CF1505
3644,20150213,F.CN.CZC.CF.CF1505
3645,20150214,F.CN.CZC.CF.CF1505
3646,20150215,F.CN.CZC.CF.CF1505
3647,20150216,F.CN.CZC.CF.CF1505
3648,20150217,F.CN.CZC.CF.CF1505
3649,20150218,F.CN.CZC.CF.CF1505
3650,20150219,F.CN.CZC.CF.CF1505
3651,20150220,F.CN.CZC.CF.CF1505
3652,20150221,F.CN.CZC.CF.CF1505
3653,20150222,F.CN.CZC.CF.CF1505
3654,20150223,F.CN.CZC.CF.CF1505
3655,20150224,F.CN.CZC.CF.CF1505
3656,20150225,F.CN.CZC.CF.CF1505
3657,20150226,F.CN.CZC.CF.CF1505
3658,20150227,F.CN.CZC.CF.CF1505
3659,20150228,F.CN.CZC.CF.CF1505
3660,20150301,F.CN.CZC.CF.CF1505
3661,20150302,F.CN.CZC.CF.CF1505
3662,20150303,F.CN.CZC.CF.CF1505
3663,20150304,F.CN.CZC.CF.CF1505
3664,20150305,F.CN.CZC.CF.CF1505
3665,20150306,F.CN.CZC.CF.CF1505
3666,20150307,F.CN.CZC.CF.CF1505
3667,20150308,F.CN.CZC.CF.CF1505
3668,20150309,F.CN.CZC.CF.CF1505
3669,20150310,F.CN.CZC.CF.CF1505
3670,20150311,F.CN.CZC.CF.CF1505
3671,20150312,F.CN.CZC.CF.CF1505
3672,20150313,F.CN.CZC.CF.CF1505
3673,20150314,F.CN.CZC.CF.CF1505
3674,20150315,F.CN.CZC.CF.CF1505
3675,20150316,F.CN.CZC.CF.CF1505
3676,20150317,F.CN.CZC.CF.CF1505
3677,20150318,F.CN.CZC.CF.CF1505
3678,20150319,F.CN.CZC.CF.CF1505
3679,20150320,F.CN.CZC.CF.CF1509
3680,20150321,F.CN.CZC.CF.CF1509
3681,20150322,F.CN.CZC.CF.CF1509
3682,20150323,F.CN.CZC.CF.CF1509
3683,20150324,F.CN.CZC.CF.CF1509
3684,20150325,F.CN.CZC.CF.CF1509
3685,20150326,F.CN.CZC.CF.CF1509
3686,20150327,F.CN.CZC.CF.CF1509
3687,20150328,F.CN.CZC.CF.CF1509
3688,20150329,F.CN.CZC.CF.CF1509
3689,20150330,F.CN.CZC.CF.CF1509
3690,20150331,F.CN.CZC.CF.CF1509
3691,20150401,F.CN.CZC.CF.CF1509
3692,20150402,F.CN.CZC.CF.CF1509
3693,20150403,F.CN.CZC.CF.CF1509
3694,20150404,F.CN.CZC.CF.CF1509
3695,20150405,F.CN.CZC.CF.CF1509
3696,20150406,F.CN.CZC.CF.CF1509
3697,20150407,F.CN.CZC.CF.CF1509
3698,20150408,F.CN.CZC.CF.CF1509
3699,20150409,F.CN.CZC.CF.CF1509
3700,20150410,F.CN.CZC.CF.CF1509
3701,20150411,F.CN.CZC.CF.CF1509
3702,20150412,F.CN.CZC.CF.CF1509
3703,20150413,F.CN.CZC.CF.CF1509
3704,20150414,F.CN.CZC.CF.CF1509
3705,20150415,F.CN.CZC.CF.CF1509
3706,20150416,F.CN.CZC.CF.CF1509
3707,20150417,F.CN.CZC.CF.CF1509
3708,20150418,F.CN.CZC.CF.CF1509
3709,20150419,F.CN.CZC.CF.CF1509
3710,20150420,F.CN.CZC.CF.CF1509
3711,20150421,F.CN.CZC.CF.CF1509
3712,20150422,F.CN.CZC.CF.CF1509
3713,20150423,F.CN.CZC.CF.CF1509
3714,20150424,F.CN.CZC.CF.CF1509
3715,20150425,F.CN.CZC.CF.CF1509
3716,20150426,F.CN.CZC.CF.CF1509
3717,20150427,F.CN.CZC.CF.CF1509
3718,20150428,F.CN.CZC.CF.CF1509
3719,20150429,F.CN.CZC.CF.CF1509
3720,20150430,F.CN.CZC.CF.CF1509
3721,20150501,F.CN.CZC.CF.CF1509
3722,20150502,F.CN.CZC.CF.CF1509
3723,20150503,F.CN.CZC.CF.CF1509
3724,20150504,F.CN.CZC.CF.CF1509
3725,20150505,F.CN.CZC.CF.CF1509
3726,20150506,F.CN.CZC.CF.CF1509
3727,20150507,F.CN.CZC.CF.CF1509
3728,20150508,F.CN.CZC.CF.CF1509
3729,20150509,F.CN.CZC.CF.CF1509
3730,20150510,F.CN.CZC.CF.CF1509
3731,20150511,F.CN.CZC.CF.CF1509
3732,20150512,F.CN.CZC.CF.CF1509
3733,20150513,F.CN.CZC.CF.CF1509
3734,20150514,F.CN.CZC.CF.CF1509
3735,20150515,F.CN.CZC.CF.CF1509
3736,20150516,F.CN.CZC.CF.CF1509
3737,20150517,F.CN.CZC.CF.CF1509
3738,20150518,F.CN.CZC.CF.CF1509
3739,20150519,F.CN.CZC.CF.CF1509
3740,20150520,F.CN.CZC.CF.CF1509
3741,20150521,F.CN.CZC.CF.CF1509
3742,20150522,F.CN.CZC.CF.CF1509
3743,20150523,F.CN.CZC.CF.CF1509
3744,20150524,F.CN.CZC.CF.CF1509
3745,20150525,F.CN.CZC.CF.CF1509
3746,20150526,F.CN.CZC.CF.CF1509
3747,20150527,F.CN.CZC.CF.CF1509
3748,20150528,F.CN.CZC.CF.CF1509
3749,20150529,F.CN.CZC.CF.CF1509
3750,20150530,F.CN.CZC.CF.CF1509
3751,20150531,F.CN.CZC.CF.CF1509
3752,20150601,F.CN.CZC.CF.CF1509
3753,20150602,F.CN.CZC.CF.CF1509
3754,20150603,F.CN.CZC.CF.CF1509
3755,20150604,F.CN.CZC.CF.CF1509
3756,20150605,F.CN.CZC.CF.CF1509
3757,20150606,F.CN.CZC.CF.CF1509
3758,20150607,F.CN.CZC.CF.CF1509
3759,20150608,F.CN.CZC.CF.CF1509
3760,20150609,F.CN.CZC.CF.CF1509
3761,20150610,F.CN.CZC.CF.CF1509
3762,20150611,F.CN.CZC.CF.CF1509
3763,20150612,F.CN.CZC.CF.CF1509
3764,20150613,F.CN.CZC.CF.CF1509
3765,20150614,F.CN.CZC.CF.CF1509
3766,20150615,F.CN.CZC.CF.CF1509
3767,20150616,F.CN.CZC.CF.CF1509
3768,20150617,F.CN.CZC.CF.CF1509
3769,20150618,F.CN.CZC.CF.CF1509
3770,20150619,F.CN.CZC.CF.CF1509
3771,20150620,F.CN.CZC.CF.CF1509
3772,20150621,F.CN.CZC.CF.CF1509
3773,20150622,F.CN.CZC.CF.CF1509
3774,20150623,F.CN.CZC.CF.CF1509
3775,20150624,F.CN.CZC.CF.CF1509
3776,20150625,F.CN.CZC.CF.CF1509
3777,20150626,F.CN.CZC.CF.CF1509
3778,20150627,F.CN.CZC.CF.CF1509
3779,20150628,F.CN.CZC.CF.CF1509
3780,20150629,F.CN.CZC.CF.CF1509
3781,20150630,F.CN.CZC.CF.CF1509
3782,20150701,F.CN.CZC.CF.CF1509
3783,20150702,F.CN.CZC.CF.CF1601
3784,20150703,F.CN.CZC.CF.CF1601
3785,20150704,F.CN.CZC.CF.CF1601
3786,20150705,F.CN.CZC.CF.CF1601
3787,20150706,F.CN.CZC.CF.CF1601
3788,20150707,F.CN.CZC.CF.CF1601
3789,20150708,F.CN.CZC.CF.CF1601
3790,20150709,F.CN.CZC.CF.CF1601
3791,20150710,F.CN.CZC.CF.CF1601
3792,20150711,F.CN.CZC.CF.CF1601
3793,20150712,F.CN.CZC.CF.CF1601
3794,20150713,F.CN.CZC.CF.CF1601
3795,20150714,F.CN.CZC.CF.CF1601
3796,20150715,F.CN.CZC.CF.CF1601
3797,20150716,F.CN.CZC.CF.CF1601
3798,20150717,F.CN.CZC.CF.CF1601
3799,20150718,F.CN.CZC.CF.CF1601
3800,20150719,F.CN.CZC.CF.CF1601
3801,20150720,F.CN.CZC.CF.CF1601
3802,20150721,F.CN.CZC.CF.CF1601
3803,20150722,F.CN.CZC.CF.CF1601
3804,20150723,F.CN.CZC.CF.CF1601
3805,20150724,F.CN.CZC.CF.CF1601
3806,20150725,F.CN.CZC.CF.CF1601
3807,20150726,F.CN.CZC.CF.CF1601
3808,20150727,F.CN.CZC.CF.CF1601
3809,20150728,F.CN.CZC.CF.CF1601
3810,20150729,F.CN.CZC.CF.CF1601
3811,20150730,F.CN.CZC.CF.CF1601
3812,20150731,F.CN.CZC.CF.CF1601
3813,20150801,F.CN.CZC.CF.CF1601
3814,20150802,F.CN.CZC.CF.CF1601
3815,20150803,F.CN.CZC.CF.CF1601
3816,20150804,F.CN.CZC.CF.CF1601
3817,20150805,F.CN.CZC.CF.CF1601
3818,20150806,F.CN.CZC.CF.CF1601
3819,20150807,F.CN.CZC.CF.CF1601
3820,20150808,F.CN.CZC.CF.CF1601
3821,20150809,F.CN.CZC.CF.CF1601
3822,20150810,F.CN.CZC.CF.CF1601
3823,20150811,F.CN.CZC.CF.CF1601
3824,20150812,F.CN.CZC.CF.CF1601
3825,20150813,F.CN.CZC.CF.CF1601
3826,20150814,F.CN.CZC.CF.CF1601
3827,20150815,F.CN.CZC.CF.CF1601
3828,20150816,F.CN.CZC.CF.CF1601
3829,20150817,F.CN.CZC.CF.CF1601
3830,20150818,F.CN.CZC.CF.CF1601
3831,20150819,F.CN.CZC.CF.CF1601
3832,20150820,F.CN.CZC.CF.CF1601
3833,20150821,F.CN.CZC.CF.CF1601
3834,20150822,F.CN.CZC.CF.CF1601
3835,20150823,F.CN.CZC.CF.CF1601
3836,20150824,F.CN.CZC.CF.CF1601
3837,20150825,F.CN.CZC.CF.CF1601
3838,20150826,F.CN.CZC.CF.CF1601
3839,20150827,F.CN.CZC.CF.CF1601
3840,20150828,F.CN.CZC.CF.CF1601
3841,20150829,F.CN.CZC.CF.CF1601
3842,20150830,F.CN.CZC.CF.CF1601
3843,20150831,F.CN.CZC.CF.CF1601
3844,20150901,F.CN.CZC.CF.CF1601
3845,20150902,F.CN.CZC.CF.CF1601
3846,20150903,F.CN.CZC.CF.CF1601
3847,20150904,F.CN.CZC.CF.CF1601
3848,20150905,F.CN.CZC.CF.CF1601
3849,20150906,F.CN.CZC.CF.CF1601
3850,20150907,F.CN.CZC.CF.CF1601
3851,20150908,F.CN.CZC.CF.CF1601
3852,20150909,F.CN.CZC.CF.CF1601
3853,20150910,F.CN.CZC.CF.CF1601
3854,20150911,F.CN.CZC.CF.CF1601
3855,20150912,F.CN.CZC.CF.CF1601
3856,20150913,F.CN.CZC.CF.CF1601
3857,20150914,F.CN.CZC.CF.CF1601
3858,20150915,F.CN.CZC.CF.CF1601
3859,20150916,F.CN.CZC.CF.CF1601
3860,20150917,F.CN.CZC.CF.CF1601
3861,20150918,F.CN.CZC.CF.CF1601
3862,20150919,F.CN.CZC.CF.CF1601
3863,20150920,F.CN.CZC.CF.CF1601
3864,20150921,F.CN.CZC.CF.CF1601
3865,20150922,F.CN.CZC.CF.CF1601
3866,20150923,F.CN.CZC.CF.CF1601
3867,20150924,F.CN.CZC.CF.CF1601
3868,20150925,F.CN.CZC.CF.CF1601
3869,20150926,F.CN.CZC.CF.CF1601
3870,20150927,F.CN.CZC.CF.CF1601
3871,20150928,F.CN.CZC.CF.CF1601
3872,20150929,F.CN.CZC.CF.CF1601
3873,20150930,F.CN.CZC.CF.CF1601
3874,20151001,F.CN.CZC.CF.CF1601
3875,20151002,F.CN.CZC.CF.CF1601
3876,20151003,F.CN.CZC.CF.CF1601
3877,20151004,F.CN.CZC.CF.CF1601
3878,20151005,F.CN.CZC.CF.CF1601
3879,20151006,F.CN.CZC.CF.CF1601
3880,20151007,F.CN.CZC.CF.CF1601
3881,20151008,F.CN.CZC.CF.CF1601
3882,20151009,F.CN.CZC.CF.CF1601
3883,20151010,F.CN.CZC.CF.CF1601
3884,20151011,F.CN.CZC.CF.CF1601
3885,20151012,F.CN.CZC.CF.CF1601
3886,20151013,F.CN.CZC.CF.CF1601
3887,20151014,F.CN.CZC.CF.CF1601
3888,20151015,F.CN.CZC.CF.CF1601
3889,20151016,F.CN.CZC.CF.CF1601
3890,20151017,F.CN.CZC.CF.CF1601
3891,20151018,F.CN.CZC.CF.CF1601
3892,20151019,F.CN.CZC.CF.CF1601
3893,20151020,F.CN.CZC.CF.CF1601
3894,20151021,F.CN.CZC.CF.CF1601
3895,20151022,F.CN.CZC.CF.CF1605
3896,20151023,F.CN.CZC.CF.CF1605
3897,20151024,F.CN.CZC.CF.CF1605
3898,20151025,F.CN.CZC.CF.CF1605
3899,20151026,F.CN.CZC.CF.CF1605
3900,20151027,F.CN.CZC.CF.CF1605
3901,20151028,F.CN.CZC.CF.CF1605
3902,20151029,F.CN.CZC.CF.CF1605
3903,20151030,F.CN.CZC.CF.CF1605
3904,20151031,F.CN.CZC.CF.CF1605
3905,20151101,F.CN.CZC.CF.CF1605
3906,20151102,F.CN.CZC.CF.CF1605
3907,20151103,F.CN.CZC.CF.CF1605
3908,20151104,F.CN.CZC.CF.CF1605
3909,20151105,F.CN.CZC.CF.CF1605
3910,20151106,F.CN.CZC.CF.CF1605
3911,20151107,F.CN.CZC.CF.CF1605
3912,20151108,F.CN.CZC.CF.CF1605
3913,20151109,F.CN.CZC.CF.CF1605
3914,20151110,F.CN.CZC.CF.CF1605
3915,20151111,F.CN.CZC.CF.CF1605
3916,20151112,F.CN.CZC.CF.CF1605
3917,20151113,F.CN.CZC.CF.CF1605
3918,20151114,F.CN.CZC.CF.CF1605
3919,20151115,F.CN.CZC.CF.CF1605
3920,20151116,F.CN.CZC.CF.CF1605
3921,20151117,F.CN.CZC.CF.CF1605
3922,20151118,F.CN.CZC.CF.CF1605
3923,20151119,F.CN.CZC.CF.CF1605
3924,20151120,F.CN.CZC.CF.CF1605
3925,20151121,F.CN.CZC.CF.CF1605
3926,20151122,F.CN.CZC.CF.CF1605
3927,20151123,F.CN.CZC.CF.CF1605
3928,20151124,F.CN.CZC.CF.CF1605
3929,20151125,F.CN.CZC.CF.CF1605
3930,20151126,F.CN.CZC.CF.CF1605
3931,20151127,F.CN.CZC.CF.CF1605
3932,20151128,F.CN.CZC.CF.CF1605
3933,20151129,F.CN.CZC.CF.CF1605
3934,20151130,F.CN.CZC.CF.CF1605
3935,20151201,F.CN.CZC.CF.CF1605
3936,20151202,F.CN.CZC.CF.CF1605
3937,20151203,F.CN.CZC.CF.CF1605
3938,20151204,F.CN.CZC.CF.CF1605
3939,20151205,F.CN.CZC.CF.CF1605
3940,20151206,F.CN.CZC.CF.CF1605
3941,20151207,F.CN.CZC.CF.CF1605
3942,20151208,F.CN.CZC.CF.CF1605
3943,20151209,F.CN.CZC.CF.CF1605
3944,20151210,F.CN.CZC.CF.CF1605
3945,20151211,F.CN.CZC.CF.CF1605
3946,20151212,F.CN.CZC.CF.CF1605
3947,20151213,F.CN.CZC.CF.CF1605
3948,20151214,F.CN.CZC.CF.CF1605
3949,20151215,F.CN.CZC.CF.CF1605
3950,20151216,F.CN.CZC.CF.CF1605
3951,20151217,F.CN.CZC.CF.CF1605
3952,20151218,F.CN.CZC.CF.CF1605
3953,20151219,F.CN.CZC.CF.CF1605
3954,20151220,F.CN.CZC.CF.CF1605
3955,20151221,F.CN.CZC.CF.CF1605
3956,20151222,F.CN.CZC.CF.CF1605
3957,20151223,F.CN.CZC.CF.CF1605
3958,20151224,F.CN.CZC.CF.CF1605
3959,20151225,F.CN.CZC.CF.CF1605
3960,20151226,F.CN.CZC.CF.CF1605
3961,20151227,F.CN.CZC.CF.CF1605
3962,20151228,F.CN.CZC.CF.CF1605
3963,20151229,F.CN.CZC.CF.CF1605
3964,20151230,F.CN.CZC.CF.CF1605
3965,20151231,F.CN.CZC.CF.CF1605
3966,20160101,F.CN.CZC.CF.CF1605
3967,20160102,F.CN.CZC.CF.CF1605
3968,20160103,F.CN.CZC.CF.CF1605
3969,20160104,F.CN.CZC.CF.CF1605
3970,20160105,F.CN.CZC.CF.CF1605
3971,20160106,F.CN.CZC.CF.CF1605
3972,20160107,F.CN.CZC.CF.CF1605
3973,20160108,F.CN.CZC.CF.CF1605
3974,20160109,F.CN.CZC.CF.CF1605
3975,20160110,F.CN.CZC.CF.CF1605
3976,20160111,F.CN.CZC.CF.CF1605
3977,20160112,F.CN.CZC.CF.CF1605
3978,20160113,F.CN.CZC.CF.CF1605
3979,20160114,F.CN.CZC.CF.CF1605
3980,20160115,F.CN.CZC.CF.CF1605
3981,20160116,F.CN.CZC.CF.CF1605
3982,20160117,F.CN.CZC.CF.CF1605
3983,20160118,F.CN.CZC.CF.CF1605
3984,20160119,F.CN.CZC.CF.CF1605
3985,20160120,F.CN.CZC.CF.CF1605
3986,20160121,F.CN.CZC.CF.CF1605
3987,20160122,F.CN.CZC.CF.CF1605
3988,20160123,F.CN.CZC.CF.CF1605
3989,20160124,F.CN.CZC.CF.CF1605
3990,20160125,F.CN.CZC.CF.CF1605
3991,20160126,F.CN.CZC.CF.CF1605
3992,20160127,F.CN.CZC.CF.CF1605
3993,20160128,F.CN.CZC.CF.CF1605
3994,20160129,F.CN.CZC.CF.CF1605
3995,20160130,F.CN.CZC.CF.CF1605
3996,20160131,F.CN.CZC.CF.CF1605
3997,20160201,F.CN.CZC.CF.CF1605
3998,20160202,F.CN.CZC.CF.CF1605
3999,20160203,F.CN.CZC.CF.CF1609
4000,20160204,F.CN.CZC.CF.CF1609
4001,20160205,F.CN.CZC.CF.CF1609
4002,20160206,F.CN.CZC.CF.CF1609
4003,20160207,F.CN.CZC.CF.CF1609
4004,20160208,F.CN.CZC.CF.CF1609
4005,20160209,F.CN.CZC.CF.CF1609
4006,20160210,F.CN.CZC.CF.CF1609
4007,20160211,F.CN.CZC.CF.CF1609
4008,20160212,F.CN.CZC.CF.CF1609
4009,20160213,F.CN.CZC.CF.CF1609
4010,20160214,F.CN.CZC.CF.CF1609
4011,20160215,F.CN.CZC.CF.CF1609
4012,20160216,F.CN.CZC.CF.CF1609
4013,20160217,F.CN.CZC.CF.CF1609
4014,20160218,F.CN.CZC.CF.CF1609
4015,20160219,F.CN.CZC.CF.CF1609
4016,20160220,F.CN.CZC.CF.CF1609
4017,20160221,F.CN.CZC.CF.CF1609
4018,20160222,F.CN.CZC.CF.CF1609
4019,20160223,F.CN.CZC.CF.CF1609
4020,20160224,F.CN.CZC.CF.CF1609
4021,20160225,F.CN.CZC.CF.CF1609
4022,20160226,F.CN.CZC.CF.CF1609
4023,20160227,F.CN.CZC.CF.CF1609
4024,20160228,F.CN.CZC.CF.CF1609
4025,20160229,F.CN.CZC.CF.CF1609
4026,20160301,F.CN.CZC.CF.CF1609
4027,20160302,F.CN.CZC.CF.CF1609
4028,20160303,F.CN.CZC.CF.CF1609
4029,20160304,F.CN.CZC.CF.CF1609
4030,20160305,F.CN.CZC.CF.CF1609
4031,20160306,F.CN.CZC.CF.CF1609
4032,20160307,F.CN.CZC.CF.CF1609
4033,20160308,F.CN.CZC.CF.CF1609
4034,20160309,F.CN.CZC.CF.CF1609
4035,20160310,F.CN.CZC.CF.CF1609
4036,20160311,F.CN.CZC.CF.CF1609
4037,20160312,F.CN.CZC.CF.CF1609
4038,20160313,F.CN.CZC.CF.CF1609
4039,20160314,F.CN.CZC.CF.CF1609
4040,20160315,F.CN.CZC.CF.CF1609
4041,20160316,F.CN.CZC.CF.CF1609
4042,20160317,F.CN.CZC.CF.CF1609
4043,20160318,F.CN.CZC.CF.CF1609
4044,20160319,F.CN.CZC.CF.CF1609
4045,20160320,F.CN.CZC.CF.CF1609
4046,20160321,F.CN.CZC.CF.CF1609
4047,20160322,F.CN.CZC.CF.CF1609
4048,20160323,F.CN.CZC.CF.CF1609
4049,20160324,F.CN.CZC.CF.CF1609
4050,20160325,F.CN.CZC.CF.CF1609
4051,20160326,F.CN.CZC.CF.CF1609
4052,20160327,F.CN.CZC.CF.CF1609
4053,20160328,F.CN.CZC.CF.CF1609
4054,20160329,F.CN.CZC.CF.CF1609
4055,20160330,F.CN.CZC.CF.CF1609
4056,20160331,F.CN.CZC.CF.CF1609
4057,20160401,F.CN.CZC.CF.CF1609
4058,20160402,F.CN.CZC.CF.CF1609
4059,20160403,F.CN.CZC.CF.CF1609
4060,20160404,F.CN.CZC.CF.CF1609
4061,20160405,F.CN.CZC.CF.CF1609
4062,20160406,F.CN.CZC.CF.CF1609
4063,20160407,F.CN.CZC.CF.CF1609
4064,20160408,F.CN.CZC.CF.CF1609
